PULocationID,pickup_hour,demand_mean,demand_median,demand_std,samples
40.84_-73.92,8,1.0,1.0,,1
40.84_-73.92,9,1.0,1.0,,1
40.84_-73.92,17,1.0,1.0,,1
40.84_-73.92,20,1.0,1.0,,1
40.84_-73.92,22,1.0,1.0,,1
40.84_-73.93,5,1.0,1.0,,1
40.84_-73.93,15,1.0,1.0,,1
40.84_-73.93,20,1.0,1.0,,1
40.84_-73.94,0,1.0,1.0,0.0,7
40.84_-73.94,1,1.0,1.0,0.0,2
40.84_-73.94,2,2.0,2.0,0.0,2
40.84_-73.94,3,3.0,3.0,2.8284271247461903,2
40.84_-73.94,4,1.0,1.0,0.0,3
40.84_-73.94,5,1.0,1.0,0.0,4
40.84_-73.94,6,1.0,1.0,0.0,2
40.84_-73.94,7,1.2142857142857142,1.0,0.42581531362632,14
40.84_-73.94,8,1.1428571428571428,1.0,0.3779644730092272,7
40.84_-73.94,9,1.0,1.0,0.0,4
40.84_-73.94,10,1.0,1.0,0.0,6
40.84_-73.94,11,1.1666666666666667,1.0,0.408248290463863,6
40.84_-73.94,12,1.0,1.0,0.0,3
40.84_-73.94,13,1.125,1.0,0.3535533905932738,8
40.84_-73.94,14,1.0,1.0,0.0,4
40.84_-73.94,15,1.1666666666666667,1.0,0.408248290463863,6
40.84_-73.94,16,1.0,1.0,,1
40.84_-73.94,17,1.0,1.0,0.0,5
40.84_-73.94,18,1.0,1.0,0.0,5
40.84_-73.94,19,1.0,1.0,0.0,5
40.84_-73.94,20,1.25,1.0,0.5,4
40.84_-73.94,21,1.25,1.0,0.5,4
40.84_-73.94,22,1.0,1.0,0.0,4
40.84_-73.94,23,1.4,1.0,0.8944271909999159,5
40.84_-73.95,2,2.0,2.0,,1
40.84_-73.95,7,1.0,1.0,,1
40.84_-73.95,10,1.0,1.0,,1
40.84_-73.95,12,1.0,1.0,0.0,2
40.84_-73.95,18,1.0,1.0,,1
40.84_-73.95,21,1.0,1.0,0.0,3
40.84_-73.95,22,1.0,1.0,,1
40.84_-73.95,23,1.0,1.0,,1
40.84_-73.96,2,1.0,1.0,,1
40.84_-73.98,18,1.0,1.0,,1
40.84_-74.19,3,1.0,1.0,,1
40.85_-73.79,4,1.0,1.0,,1
40.85_-73.85,7,1.0,1.0,,1
40.85_-73.89,12,1.0,1.0,,1
40.85_-73.89,16,1.0,1.0,,1
40.85_-73.9,5,1.0,1.0,,1
40.85_-73.9,8,1.0,1.0,,1
40.85_-73.9,23,1.0,1.0,,1
40.85_-73.91,5,1.0,1.0,,1
40.85_-73.91,17,1.0,1.0,,1
40.85_-73.92,5,1.0,1.0,,1
40.85_-73.92,12,1.0,1.0,,1
40.85_-73.92,21,1.0,1.0,,1
40.85_-73.93,1,1.0,1.0,,1
40.85_-73.93,4,1.0,1.0,,1
40.85_-73.93,5,1.0,1.0,,1
40.85_-73.93,6,1.0,1.0,,1
40.85_-73.93,7,1.0,1.0,,1
40.85_-73.93,8,1.0,1.0,,1
40.85_-73.93,9,1.0,1.0,,1
40.85_-73.93,14,1.0,1.0,,1
40.85_-73.93,17,1.0,1.0,,1
40.85_-73.93,18,1.5,1.5,0.7071067811865476,2
40.85_-73.93,19,1.0,1.0,0.0,4
40.85_-73.93,20,1.0,1.0,,1
40.85_-73.93,21,2.0,2.0,,1
40.85_-73.94,0,1.0,1.0,0.0,4
40.85_-73.94,1,1.0,1.0,0.0,4
40.85_-73.94,2,3.0,3.0,,1
40.85_-73.94,3,1.0,1.0,0.0,2
40.85_-73.94,4,1.0,1.0,,1
40.85_-73.94,7,1.6666666666666667,1.0,1.1547005383792517,3
40.85_-73.94,8,1.5,1.5,0.5345224838248488,8
40.85_-73.94,9,1.0,1.0,0.0,2
40.85_-73.94,10,1.0,1.0,,1
40.85_-73.94,11,1.0,1.0,,1
40.85_-73.94,12,1.0,1.0,0.0,4
40.85_-73.94,13,1.0,1.0,0.0,2
40.85_-73.94,14,1.0,1.0,0.0,2
40.85_-73.94,15,1.0,1.0,,1
40.85_-73.94,17,1.5,1.5,0.7071067811865476,2
40.85_-73.94,18,1.0,1.0,0.0,3
40.85_-73.94,19,1.0,1.0,0.0,2
40.85_-73.94,20,1.0,1.0,,1
40.85_-73.94,21,1.0,1.0,0.0,3
40.85_-73.94,22,1.2,1.0,0.4472135954999579,5
40.85_-73.94,23,1.1111111111111112,1.0,0.3333333333333333,9
40.85_-73.95,3,1.0,1.0,,1
40.85_-73.96,11,1.0,1.0,,1
40.85_-73.96,19,1.0,1.0,,1
40.85_-73.96,23,1.0,1.0,,1
40.85_-74.01,16,1.0,1.0,,1
40.85_-74.07,14,1.0,1.0,,1
40.85_-74.08,23,1.0,1.0,,1
40.85_-74.18,22,1.0,1.0,,1
40.86_-73.82,7,1.0,1.0,,1
40.86_-73.83,21,1.0,1.0,,1
40.86_-73.88,3,1.0,1.0,,1
40.86_-73.89,8,1.0,1.0,,1
40.86_-73.89,9,1.0,1.0,,1
40.86_-73.89,23,1.0,1.0,,1
40.86_-73.9,1,1.0,1.0,,1
40.86_-73.9,2,1.0,1.0,,1
40.86_-73.9,3,1.0,1.0,,1
40.86_-73.9,4,1.0,1.0,0.0,2
40.86_-73.9,8,1.0,1.0,0.0,2
40.86_-73.9,9,1.0,1.0,,1
40.86_-73.9,12,1.0,1.0,,1
40.86_-73.91,0,1.0,1.0,,1
40.86_-73.91,3,1.0,1.0,,1
40.86_-73.91,8,1.0,1.0,,1
40.86_-73.91,17,1.0,1.0,,1
40.86_-73.91,19,1.0,1.0,,1
40.86_-73.92,2,1.0,1.0,,1
40.86_-73.92,4,1.5,1.5,0.7071067811865476,2
40.86_-73.92,7,1.0,1.0,,1
40.86_-73.92,16,1.0,1.0,,1
40.86_-73.93,0,1.0,1.0,0.0,4
40.86_-73.93,1,1.0,1.0,0.0,3
40.86_-73.93,2,2.0,2.0,,1
40.86_-73.93,3,1.0,1.0,,1
40.86_-73.93,4,1.0,1.0,,1
40.86_-73.93,6,2.0,2.0,,1
40.86_-73.93,7,1.0,1.0,0.0,2
40.86_-73.93,8,1.0,1.0,,1
40.86_-73.93,12,1.0,1.0,0.0,2
40.86_-73.93,16,1.0,1.0,,1
40.86_-73.93,17,1.0,1.0,,1
40.86_-73.93,22,1.0,1.0,0.0,2
40.86_-73.93,23,1.0,1.0,0.0,2
40.86_-73.94,7,1.0,1.0,,1
40.86_-73.94,8,1.0,1.0,,1
40.86_-73.94,16,1.0,1.0,,1
40.87_-73.88,2,1.0,1.0,,1
40.87_-73.89,23,1.0,1.0,,1
40.87_-73.9,7,1.0,1.0,,1
40.87_-73.91,1,1.0,1.0,,1
40.87_-73.91,7,1.0,1.0,,1
40.87_-73.91,8,1.0,1.0,,1
40.87_-73.91,9,1.0,1.0,,1
40.87_-73.91,11,1.0,1.0,,1
40.87_-73.91,18,1.0,1.0,,1
40.87_-73.91,19,1.0,1.0,,1
40.87_-73.92,4,1.0,1.0,,1
40.87_-73.92,5,1.0,1.0,,1
40.87_-73.92,7,1.0,1.0,,1
40.87_-73.92,8,1.0,1.0,0.0,2
40.87_-73.92,16,1.0,1.0,,1
40.87_-73.92,17,1.0,1.0,,1
40.87_-73.92,18,1.0,1.0,0.0,2
40.87_-73.92,19,1.0,1.0,,1
40.87_-73.92,20,1.0,1.0,,1
40.87_-73.92,21,1.0,1.0,0.0,4
40.87_-73.93,2,1.0,1.0,,1
40.87_-73.93,3,1.5,1.5,0.7071067811865476,2
40.87_-73.93,4,1.0,1.0,,1
40.87_-73.93,7,1.0,1.0,0.0,2
40.87_-73.93,8,1.0,1.0,0.0,2
40.87_-73.93,11,1.0,1.0,,1
40.87_-73.93,13,1.0,1.0,,1
40.87_-73.93,15,1.0,1.0,,1
40.87_-73.93,20,1.0,1.0,,1
40.87_-73.93,21,1.0,1.0,0.0,2
40.87_-73.93,22,1.0,1.0,0.0,2
40.87_-73.96,9,1.0,1.0,,1
40.87_-73.96,12,1.0,1.0,,1
40.87_-73.97,21,1.0,1.0,,1
40.88_-73.85,9,1.0,1.0,,1
40.88_-73.86,2,1.0,1.0,,1
40.88_-73.87,2,1.0,1.0,,1
40.88_-73.87,8,1.0,1.0,,1
40.88_-73.88,0,1.0,1.0,,1
40.88_-73.88,3,1.0,1.0,,1
40.88_-73.89,14,1.0,1.0,,1
40.88_-73.9,0,1.0,1.0,,1
40.88_-73.9,5,1.0,1.0,,1
40.88_-73.9,14,1.0,1.0,,1
40.88_-73.9,18,1.0,1.0,,1
40.88_-73.9,20,1.0,1.0,,1
40.88_-73.9,22,1.0,1.0,,1
40.88_-73.91,14,1.0,1.0,,1
40.88_-74.0,4,1.0,1.0,,1
40.89_-73.61,22,1.0,1.0,,1
40.89_-73.86,17,1.0,1.0,,1
40.89_-73.91,20,1.0,1.0,,1
40.89_-74.02,23,1.0,1.0,,1
40.89_-74.05,0,1.0,1.0,,1
40.8_-73.83,22,1.0,1.0,,1
40.8_-73.92,2,1.0,1.0,,1
40.8_-73.92,5,1.0,1.0,,1
40.8_-73.92,15,1.0,1.0,,1
40.8_-73.92,16,1.0,1.0,,1
40.8_-73.92,22,1.0,1.0,,1
40.8_-73.93,0,1.0,1.0,0.0,5
40.8_-73.93,1,1.0,1.0,0.0,5
40.8_-73.93,2,1.0,1.0,,1
40.8_-73.93,3,1.0,1.0,0.0,4
40.8_-73.93,4,1.6666666666666667,2.0,0.5773502691896258,3
40.8_-73.93,5,1.0,1.0,0.0,2
40.8_-73.93,6,2.0,2.0,,1
40.8_-73.93,7,1.1428571428571428,1.0,0.3779644730092272,7
40.8_-73.93,8,1.25,1.0,0.5,4
40.8_-73.93,9,1.1666666666666667,1.0,0.408248290463863,6
40.8_-73.93,10,1.0,1.0,0.0,6
40.8_-73.93,11,1.0,1.0,0.0,4
40.8_-73.93,12,1.0,1.0,0.0,8
40.8_-73.93,13,1.0,1.0,0.0,5
40.8_-73.93,14,1.25,1.0,0.5,4
40.8_-73.93,15,1.2,1.0,0.4472135954999579,5
40.8_-73.93,16,1.125,1.0,0.3535533905932738,8
40.8_-73.93,17,1.25,1.0,0.5,4
40.8_-73.93,18,1.5714285714285714,2.0,0.5345224838248488,7
40.8_-73.93,19,1.0,1.0,0.0,2
40.8_-73.93,20,1.25,1.0,0.5,4
40.8_-73.93,21,2.0,2.0,1.0,3
40.8_-73.93,22,1.0,1.0,0.0,2
40.8_-73.93,23,1.1666666666666667,1.0,0.408248290463863,6
40.8_-73.94,0,1.3888888888888888,1.0,0.6978023391872253,18
40.8_-73.94,1,1.7777777777777777,2.0,0.9718253158075502,9
40.8_-73.94,2,1.6363636363636365,2.0,0.674199862463242,11
40.8_-73.94,3,1.6,1.0,0.9660917830792958,10
40.8_-73.94,4,1.75,2.0,0.5,4
40.8_-73.94,5,1.4,1.0,0.6992058987801011,10
40.8_-73.94,6,1.4545454545454546,1.0,0.6875516509523286,11
40.8_-73.94,7,2.0476190476190474,2.0,1.3592715135759477,21
40.8_-73.94,8,1.8695652173913044,2.0,1.0576280419404613,23
40.8_-73.94,9,2.142857142857143,2.0,1.3506205330054122,14
40.8_-73.94,10,1.4615384615384615,1.0,0.6602252917735247,13
40.8_-73.94,11,1.1428571428571428,1.0,0.36313651960128146,14
40.8_-73.94,12,1.5,1.5,0.5188745216627708,14
40.8_-73.94,13,1.2307692307692308,1.0,0.5991446895152781,13
40.8_-73.94,14,1.4705882352941178,1.0,0.7998161553463028,17
40.8_-73.94,15,1.411764705882353,1.0,0.8702602720890289,17
40.8_-73.94,16,1.75,2.0,0.753778361444409,12
40.8_-73.94,17,1.7647058823529411,1.0,1.0914103126634984,17
40.8_-73.94,18,1.6470588235294117,1.0,0.9963167462326071,17
40.8_-73.94,19,1.3571428571428572,1.0,0.633323693776651,14
40.8_-73.94,20,1.3846153846153846,1.0,0.7679476477883045,13
40.8_-73.94,21,1.4,1.0,0.50709255283711,15
40.8_-73.94,22,1.2,1.0,0.4216370213557839,10
40.8_-73.94,23,1.7333333333333334,1.0,1.3870146083619754,15
40.8_-73.95,0,1.3571428571428572,1.0,0.4972451580988469,14
40.8_-73.95,1,1.7,1.5,0.8232726023485646,10
40.8_-73.95,2,1.8,1.0,1.788854381999832,5
40.8_-73.95,3,2.0,2.0,1.0,3
40.8_-73.95,4,2.0,2.0,1.4142135623730951,2
40.8_-73.95,5,1.375,1.0,0.5175491695067657,8
40.8_-73.95,6,1.6666666666666667,1.0,1.2110601416389966,6
40.8_-73.95,7,1.8636363636363635,1.5,1.1668212637211672,22
40.8_-73.95,8,1.631578947368421,1.0,1.0651304727481081,19
40.8_-73.95,9,2.142857142857143,1.0,1.6574838603294897,14
40.8_-73.95,10,1.2666666666666666,1.0,0.5936168397046636,15
40.8_-73.95,11,1.5833333333333333,1.0,0.90033663737852,12
40.8_-73.95,12,1.4615384615384615,1.0,0.9674179220468453,13
40.8_-73.95,13,1.1428571428571428,1.0,0.3779644730092272,7
40.8_-73.95,14,1.3333333333333333,1.0,0.6859943405700354,18
40.8_-73.95,15,1.0666666666666667,1.0,0.2581988897471611,15
40.8_-73.95,16,1.3,1.0,0.4830458915396479,10
40.8_-73.95,17,1.3846153846153846,1.0,0.5063696835418333,13
40.8_-73.95,18,1.4666666666666666,1.0,0.6399404734221844,15
40.8_-73.95,19,1.25,1.0,0.621581560508061,12
40.8_-73.95,20,1.3333333333333333,1.0,0.5163977794943223,6
40.8_-73.95,21,1.4666666666666666,1.0,0.9154754164341269,15
40.8_-73.95,22,1.4615384615384615,1.0,0.8770580193070292,13
40.8_-73.95,23,1.3333333333333333,1.0,0.5,9
40.8_-73.96,0,1.6842105263157894,1.0,1.2495613265350083,19
40.8_-73.96,1,1.9375,2.0,1.1236102527122116,16
40.8_-73.96,2,1.8181818181818181,2.0,0.9816498172140429,11
40.8_-73.96,3,1.6666666666666667,1.0,1.4142135623730951,9
40.8_-73.96,4,2.2857142857142856,2.0,1.6035674514745464,7
40.8_-73.96,5,2.0,1.0,1.632993161855452,10
40.8_-73.96,6,1.7647058823529411,2.0,0.8313702367707393,17
40.8_-73.96,7,3.1739130434782608,3.0,2.3481554446192145,23
40.8_-73.96,8,3.24,3.0,2.146314670934033,25
40.8_-73.96,9,3.0,2.0,2.1320071635561044,23
40.8_-73.96,10,2.5454545454545454,2.0,1.3706888336846839,22
40.8_-73.96,11,1.95,2.0,0.998683343734455,20
40.8_-73.96,12,1.9565217391304348,2.0,0.9282564726687249,23
40.8_-73.96,13,2.3333333333333335,2.0,1.578845661611168,24
40.8_-73.96,14,2.4,2.0,1.5811388300841898,25
40.8_-73.96,15,2.0,1.5,1.4142135623730951,18
40.8_-73.96,16,2.185185185185185,2.0,1.4421414908988923,27
40.8_-73.96,17,2.269230769230769,2.0,1.5889038311412635,26
40.8_-73.96,18,2.142857142857143,2.0,0.9704632614370015,28
40.8_-73.96,19,2.608695652173913,2.0,1.1575495447783655,23
40.8_-73.96,20,2.5,2.0,1.3714781737061588,22
40.8_-73.96,21,2.5416666666666665,2.0,1.6934443076725036,24
40.8_-73.96,22,1.9090909090909092,2.0,0.9714540358261649,22
40.8_-73.96,23,2.4,2.0,1.8467610337532774,20
40.8_-73.97,0,3.0833333333333335,3.0,1.7672544824662635,24
40.8_-73.97,1,2.0,2.0,0.8944271909999159,16
40.8_-73.97,2,2.25,1.0,3.1509635714446826,8
40.8_-73.97,3,2.2,2.0,1.5491933384829668,10
40.8_-73.97,4,2.4285714285714284,2.0,0.9759000729485332,7
40.8_-73.97,5,2.4615384615384617,2.0,1.5063966175050878,13
40.8_-73.97,6,2.6470588235294117,2.0,1.3200935795706035,17
40.8_-73.97,7,5.428571428571429,4.0,4.0224239184718185,28
40.8_-73.97,8,6.464285714285714,6.0,4.095907106668195,28
40.8_-73.97,9,5.5,5.0,3.2260513646573283,28
40.8_-73.97,10,4.827586206896552,4.0,3.6942906289613338,29
40.8_-73.97,11,3.9310344827586206,4.0,2.8275561694908227,29
40.8_-73.97,12,4.827586206896552,4.0,3.094568577330765,29
40.8_-73.97,13,3.607142857142857,3.0,2.4994708434695725,28
40.8_-73.97,14,5.366666666666666,4.0,3.614943442428114,30
40.8_-73.97,15,5.230769230769231,5.5,2.1224079213514506,26
40.8_-73.97,16,4.166666666666667,4.0,2.4365511710603167,30
40.8_-73.97,17,4.633333333333334,4.0,2.735253040470351,30
40.8_-73.97,18,5.366666666666666,4.5,3.285110960529112,30
40.8_-73.97,19,6.266666666666667,5.0,3.9210601428284866,30
40.8_-73.97,20,3.857142857142857,3.0,2.876652963972588,28
40.8_-73.97,21,3.8518518518518516,3.0,2.6414405117677697,27
40.8_-73.97,22,3.64,3.0,2.343074902771996,25
40.8_-73.97,23,3.3043478260869565,3.0,2.601307059724463,23
40.8_-73.98,5,1.0,1.0,,1
40.8_-73.98,10,1.0,1.0,,1
40.8_-73.98,11,1.0,1.0,,1
40.8_-73.98,19,1.0,1.0,,1
40.8_-73.98,20,1.0,1.0,0.0,2
40.8_-74.0,2,1.0,1.0,,1
40.8_-74.06,1,1.0,1.0,,1
40.8_-74.15,22,1.0,1.0,,1
40.91_-73.78,18,1.0,1.0,,1
40.91_-73.78,23,1.0,1.0,,1
40.91_-73.79,14,1.0,1.0,,1
40.91_-73.85,9,1.0,1.0,,1
40.91_-73.87,2,1.0,1.0,,1
40.91_-73.91,12,1.0,1.0,,1
40.91_-73.91,21,1.0,1.0,,1
40.91_-74.17,11,1.0,1.0,,1
40.92_-74.09,23,1.0,1.0,,1
40.93_-73.76,20,1.0,1.0,,1
40.93_-73.84,1,1.0,1.0,,1
40.93_-74.1,1,1.0,1.0,,1
40.94_-73.82,0,1.0,1.0,,1
40.94_-73.85,21,1.0,1.0,,1
40.94_-74.12,1,1.0,1.0,,1
40.98_-73.67,15,1.0,1.0,,1
40.99_-69.6,11,1.0,1.0,,1
40.99_-74.23,7,1.0,1.0,,1
40.9_-73.86,3,1.0,1.0,,1
40.9_-74.03,4,1.0,1.0,,1
41.02_-73.72,23,1.0,1.0,,1
41.06_-73.43,18,1.0,1.0,,1
41.06_-73.86,19,1.0,1.0,,1
41.0_-73.75,23,2.0,2.0,,1
41.0_-80.59,13,1.0,1.0,,1
41.11_-73.7,3,1.0,1.0,,1
41.15_-73.67,21,1.0,1.0,,1
41.15_-73.93,0,2.0,2.0,,1
